kode_prov,kode_kab,kode_kec,kode_desa,kode_sls,kode_subsls,id_rt,id_art,r420a,r420b,r421,r421_desk,r422,r423,r424,r425,r426,r421_kode
14,1,60,13,2,0,26,1,1.0,1.0,08,MENJUAL KUE DARI TOKO KE TOKO,0.0,1.0,11,1.0,4.0,8.0
14,1,60,12,7,0,7,1,1.0,1.0,12,MEKANIK MOBIL PANGGILAN,0.0,0.0,11,1.0,1.0,12.0
14,1,60,12,6,0,29,1,1.0,1.0,12,TOKO SERVICE HP MILIK SENDIRI,0.0,0.0,11,1.0,1.0,12.0
14,1,60,12,7,0,25,1,1.0,1.0,03,KEBUN SAWIT MILIK SENDIRI,2.0,0.0,11,2.0,1.0,3.0
14,1,60,12,7,0,10,4,1.0,1.0,13,SOPIR TRAVEL MILIK SENDIRI,0.0,0.0,11,2.0,7.0,13.0
14,1,60,12,7,0,16,4,1.0,1.0,12,PEDAGANG AYAM MILIK SENDIRI,0.0,1.0,11,1.0,1.0,12.0
14,1,60,12,7,0,18,1,1.0,1.0,03,KEBUN SAWIT MILIK SENDIRI,2.0,0.0,11,2.0,1.0,3.0
14,1,60,12,7,0,34,2,1.0,1.0,04,KOLAM IKAN MILIK SENDIRI,0.0,1.0,11,1.0,7.0,4.0
14,1,60,12,7,0,35,2,1.0,1.0,08,BUAT KUE KERING,0.0,2.0,11,1.0,7.0,8.0
14,1,60,12,7,0,17,1,1.0,1.0,03,PETANI SAWIT MILIK SENDIRI,0.0,1.0,11,1.0,1.0,3.0
14,1,60,12,7,0,20,2,1.0,1.0,19,SEWA ALAT HANTARAN,1.0,1.0,11,1.0,7.0,19.0
14,1,60,12,7,0,21,3,1.0,1.0,05,SARANG WALET MILIK SENDIRI,0.0,2.0,10,2.0,7.0,5.0
14,1,60,12,7,0,22,2,1.0,1.0,14,JUAL JUS MILIK SENDIRI,0.0,1.0,11,1.0,7.0,14.0
14,1,60,12,7,0,30,2,1.0,1.0,03,KEBUN SAWIT SENDIRI,2.0,0.0,11,1.0,3.0,3.0
14,1,60,12,3,0,36,1,1.0,1.0,12,PEDAGANG BARANG HARIAN/SEMBAKO,2.0,1.0,02,2.0,1.0,12.0
14,1,60,12,4,0,9,2,1.0,1.0,14,JUAL MAKANAN DI SD,0.0,0.0,11,1.0,1.0,14.0
14,1,60,12,6,0,26,2,1.0,1.0,19,SEWA TENDA DAN TATA RIAS,2.0,0.0,11,1.0,1.0,19.0
14,1,60,13,2,0,45,4,1.0,1.0,12,PENJUAL PULSA DAN AKSESORIS HP,0.0,0.0,11,1.0,8.0,12.0
14,1,60,12,7,0,51,1,1.0,1.0,08,USAHA PEMBUATAN KERUPUK,2.0,0.0,10,2.0,1.0,8.0
14,1,60,12,4,0,21,2,1.0,1.0,12,JUALAN BAJU DI PASAR,0.0,1.0,11,1.0,4.0,12.0
14,1,60,13,3,0,4,1,1.0,1.0,13,JASA ANGKUTAN,0.0,0.0,11,1.0,5.0,13.0
14,1,60,13,4,0,18,1,1.0,1.0,13,SOPIR TRAVEL,0.0,0.0,10,1.0,1.0,13.0
14,1,60,13,2,0,33,2,1.0,1.0,12,TOKO HARIAN DAN GROSIR,6.0,0.0,10,2.0,8.0,12.0
14,1,60,12,7,0,19,2,1.0,1.0,22,APOTIK MILIK SENDIRI,0.0,0.0,10,1.0,7.0,22.0
14,1,60,14,2,0,14,1,1.0,1.0,03,PETANI KARET MILIK ORANG,0.0,0.0,11,1.0,3.0,3.0
14,1,60,12,7,0,47,1,1.0,1.0,12,BENGKEL MOTOR MILIK BERDUA,1.0,0.0,11,2.0,1.0,12.0
14,1,60,14,2,0,18,2,1.0,1.0,12,TOKO HARIAN MILIK SENDIRI,0.0,1.0,11,1.0,3.0,12.0
14,1,60,14,2,0,20,1,1.0,1.0,03,PETANI KARET KEBUN ORANG,0.0,0.0,11,1.0,3.0,3.0
14,1,60,13,5,0,11,1,1.0,1.0,14,JUALAN JUS DAN SNACK,1.0,0.0,11,1.0,4.0,14.0
14,1,60,12,8,0,5,1,1.0,1.0,12,TOKO BARANG HARIAN,0.0,1.0,11,1.0,1.0,12.0
14,1,60,12,7,0,44,2,1.0,1.0,12,PEDAGANG KELONTONG DI PASAR,0.0,0.0,11,1.0,1.0,12.0
14,1,60,12,5,0,6,1,1.0,1.0,04,KOLAM IKAN MILIK SENDIRI,0.0,2.0,11,1.0,7.0,4.0
14,1,60,12,8,0,2,5,1.0,2.0,12,KONTER PULSA,2.0,2.0,11,2.0,31.0,12.0
14,1,60,12,8,0,3,1,1.0,1.0,18,STUDIO FOTO,0.0,0.0,11,1.0,5.0,18.0
14,1,60,12,8,0,4,2,1.0,1.0,12,TOKO BARANG HARIAN,0.0,2.0,11,1.0,1.0,12.0
14,1,60,12,5,0,10,1,1.0,1.0,24,TUKANG CAT BORONGAN,0.0,0.0,11,1.0,7.0,24.0
14,1,60,14,3,0,19,1,1.0,1.0,03,KEBUN KARER MILIK SENDIRI,0.0,0.0,11,1.0,3.0,3.0
14,1,60,12,5,0,13,1,1.0,1.0,03,KEBUN SAWIT MILIK SENDIRI,2.0,0.0,11,1.0,1.0,3.0
14,1,60,12,5,0,15,1,1.0,1.0,03,KEBUN SAWIT MILIK SENDIRI,2.0,1.0,11,2.0,1.0,3.0
14,1,60,12,5,0,12,1,1.0,1.0,03,SAWIT MILIK SENDIRI,1.0,0.0,11,1.0,1.0,3.0
14,1,60,12,5,0,16,1,1.0,1.0,18,JASA PEMBUATAN SUMUR BOR,2.0,0.0,11,2.0,1.0,18.0
14,1,60,12,7,0,37,1,1.0,1.0,03,KEBUN SAWIT MILIK SENDIRI,2.0,0.0,11,2.0,1.0,3.0
14,1,60,12,7,0,49,1,1.0,1.0,03,KEBUN SAWIT MILIK SENDIRI,1.0,0.0,11,1.0,1.0,3.0
14,1,60,12,8,0,19,3,1.0,1.0,19,SEWA TENDA,2.0,1.0,11,2.0,5.0,19.0
14,1,60,12,8,0,23,2,1.0,1.0,20,KEBUN SAWIT,3.0,0.0,11,1.0,1.0,20.0
14,1,60,12,8,0,24,1,1.0,1.0,13,TOKO KAGET,2.0,0.0,10,2.0,1.0,13.0
14,1,60,12,8,0,17,1,1.0,1.0,12,PEDAGANG KACAMATA,0.0,1.0,10,2.0,21.0,12.0
14,1,60,12,8,0,20,1,1.0,1.0,04,KOLAM IKAN,0.0,2.0,11,1.0,1.0,4.0
14,1,60,12,8,0,27,1,1.0,1.0,03,KEBUN SAWIT,0.0,0.0,10,1.0,1.0,3.0
14,1,60,13,1,0,37,2,1.0,1.0,14,JUALAN MIE GORENG,0.0,0.0,11,1.0,1.0,14.0
14,1,60,14,4,0,4,1,1.0,1.0,24,JASA POTONG RAMBUT,0.0,0.0,11,1.0,2.0,24.0
14,1,60,14,4,0,6,1,1.0,1.0,07,GALIAN PASIR MILIK SENDIRI,3.0,2.0,10,1.0,2.0,7.0
14,1,60,14,3,0,1,2,1.0,1.0,12,KEDAI HARIAN,0.0,1.0,11,1.0,12.0,12.0
14,1,60,12,8,0,8,1,1.0,1.0,14,KEDAI SATE,0.0,1.0,11,1.0,1.0,14.0
14,1,60,12,8,0,12,1,1.0,1.0,14,AMPERA,2.0,2.0,11,2.0,1.0,14.0
14,1,60,12,8,0,14,2,1.0,1.0,14,KEDAI KELONTONG,0.0,2.0,10,2.0,1.0,14.0
14,1,60,14,3,0,12,1,1.0,1.0,12,WARUNG GROSIR,0.0,11.0,02,2.0,2.0,12.0
14,1,60,13,1,0,54,1,1.0,1.0,03,KEBUN KARET,2.0,0.0,11,2.0,1.0,3.0
14,1,60,14,8,0,8,1,1.0,1.0,12,DAGANG KELILING,0.0,0.0,11,1.0,1.0,12.0
14,1,60,14,8,0,12,2,1.0,1.0,12,WARUNG HARIAN,0.0,0.0,11,1.0,3.0,12.0
14,1,60,12,5,0,4,1,1.0,1.0,04,KOLAM IKAN MILIK SENDIRI,0.0,2.0,11,1.0,1.0,4.0
14,1,60,12,5,0,32,1,1.0,1.0,03,PETANI SAWIT MILIK SENDIRI,2.0,0.0,11,2.0,1.0,3.0
14,1,60,12,5,0,31,1,1.0,1.0,18,MASANG INSTALASI LISTRIK,0.0,0.0,11,1.0,7.0,18.0
14,1,60,14,4,0,3,1,1.0,1.0,14,WARUNG KOPI MILIK SENDIRI,0.0,4.0,11,1.0,3.0,14.0
14,1,60,14,9,0,6,1,1.0,1.0,03,KEBUN KARET SENDIRI,0.0,0.0,11,1.0,3.0,3.0
14,1,60,14,2,0,10,1,1.0,1.0,03,KEBUN KARET MILIK ORANG,1.0,0.0,01,1.0,3.0,3.0
14,1,60,14,2,0,2,1,1.0,1.0,04,NELAYAN,0.0,0.0,11,1.0,2.0,4.0
14,1,60,15,1,0,20,4,1.0,2.0,14,JUALAN MINUMAN,0.0,0.0,11,1.0,4.0,14.0
14,1,60,15,1,0,27,1,1.0,1.0,24,PANGKAS RAMBUT SENDIRI,0.0,0.0,01,1.0,1.0,24.0
14,1,60,15,1,0,28,1,1.0,1.0,03,PETANI SAWIT,1.0,0.0,11,1.0,1.0,3.0
14,1,60,15,1,0,14,2,1.0,3.0,19,RUMAH KONTRAKAN,0.0,0.0,10,2.0,1.0,19.0
14,1,60,15,1,0,26,2,1.0,1.0,08,USAHA SANTAN MILIK SENDIRI,0.0,2.0,11,1.0,1.0,8.0
14,1,60,14,4,0,1,2,1.0,1.0,03,KEBUN KARET MILIK SENDIRI,1.0,0.0,11,1.0,3.0,3.0
14,1,60,15,1,0,35,1,1.0,1.0,12,JUALAN SEMBAKO MILIK SENDIRI,0.0,0.0,02,1.0,1.0,12.0
14,1,60,14,4,0,18,1,1.0,1.0,05,PEMOTONGAN MILIK SENDIRI,0.0,0.0,11,1.0,3.0,5.0
14,1,60,14,4,0,20,1,1.0,1.0,03,KEBUN KARET MILIK ORANG ,0.0,0.0,11,1.0,3.0,3.0
14,1,60,12,5,0,33,1,1.0,1.0,03,JUAL BELI BIBIT SAWIT,0.0,1.0,11,1.0,1.0,3.0
14,1,60,12,5,0,34,1,1.0,2.0,12,JUAL BELI BURUNG,0.0,2.0,11,1.0,1.0,12.0
14,1,60,15,1,0,46,1,1.0,1.0,03,PETANI KARET MILIK SENDIRI,0.0,0.0,11,1.0,1.0,3.0
14,1,60,12,5,0,35,1,1.0,1.0,11,PEKERJA BANGUNAN,0.0,0.0,11,1.0,1.0,11.0
14,1,60,14,4,0,16,1,1.0,1.0,03,KEBUN KARET MILIK ORANG,0.0,0.0,11,1.0,3.0,3.0
14,1,60,14,4,0,21,1,1.0,1.0,03,KEBUN KARET MILIK ORANG,0.0,0.0,11,1.0,3.0,3.0
14,1,60,15,1,0,59,1,1.0,2.0,12,USAHA JUAL ALAT BANGUNAN,4.0,0.0,02,2.0,1.0,12.0
14,1,60,15,1,0,42,2,1.0,1.0,03,PENEN SAWIT BAGI HASIL,1.0,0.0,11,1.0,1.0,3.0
14,1,60,15,1,0,49,1,1.0,1.0,13,SUPIR TRAVEL,0.0,0.0,11,1.0,5.0,13.0
14,1,60,15,1,0,61,2,1.0,1.0,24,NYETRIKA DIRUMAH ORANG,0.0,0.0,11,1.0,1.0,24.0
14,1,60,15,2,0,3,1,1.0,1.0,03,KEBUN SAWIT MILIK SENDIRI,0.0,1.0,11,1.0,3.0,3.0
14,1,60,15,1,0,63,1,1.0,1.0,03,MOTONG KARET  BAGI HASIL,1.0,0.0,11,1.0,1.0,3.0
14,1,60,15,2,0,17,1,1.0,1.0,12,BERDAGANG GARU KEPASAR PASAR,0.0,1.0,11,1.0,1.0,12.0
14,1,60,15,2,0,18,1,1.0,1.0,03,MEMILIKI KEBUN SAWIT SENDIRI,0.0,1.0,11,1.0,7.0,3.0
14,1,60,15,1,0,65,2,1.0,1.0,14,JUALAN LONTONG DI KEDAI MILIK SENDIRI,0.0,1.0,11,1.0,1.0,14.0
14,1,60,14,5,0,27,2,1.0,1.0,12,WARUNG HARIAN MILIK SENDIRI,0.0,0.0,11,1.0,3.0,12.0
14,1,60,14,9,0,7,1,1.0,1.0,18,BENGKEL MOTOR MILIK SENDIRI,0.0,0.0,11,1.0,3.0,18.0
14,1,60,15,2,0,2,3,1.0,1.0,03,KEBUN SAWIT MILIK SENDIRI,0.0,1.0,11,1.0,3.0,3.0
14,1,60,15,2,0,21,1,1.0,1.0,12,JUALAN SEMBAKO HARIAN,0.0,1.0,11,1.0,3.0,12.0
14,1,60,14,10,0,3,1,1.0,1.0,10,PENGEPUL SAMPAH ORGANIK,0.0,1.0,11,1.0,2.0,10.0
14,1,60,14,10,0,4,1,1.0,1.0,18,RAPARASI MOBIL MILIK SENDIRI,0.0,0.0,11,1.0,3.0,18.0
14,1,60,15,1,0,11,1,1.0,1.0,22,APOTEK MILIK SENDIRI,0.0,0.0,11,1.0,1.0,22.0
14,1,60,14,6,0,7,1,1.0,1.0,07,TAMBANG EMAS TRADISIONAL,2.0,0.0,11,1.0,3.0,7.0
14,1,60,14,10,0,13,1,1.0,1.0,12,AYAM POTONG MILIK SENDIRI,1.0,0.0,11,1.0,1.0,12.0
14,1,60,14,7,0,14,2,1.0,1.0,12,PEDAGANG IKAN DI PASAR,0.0,0.0,11,1.0,3.0,12.0
14,1,60,15,3,0,44,2,1.0,1.0,14,JUALAN SARAPAN PAGI,0.0,0.0,11,1.0,1.0,14.0
14,1,60,14,10,0,12,1,1.0,1.0,03,KEBUN KARET,0.0,0.0,11,1.0,3.0,3.0
14,1,60,14,11,0,7,1,1.0,1.0,03,KEBUN KARET MILIK ORANG,0.0,0.0,11,1.0,3.0,3.0
14,1,60,15,1,0,38,1,1.0,1.0,03,PETANI SAWIT MILIK SENDIRI,0.0,1.0,11,1.0,1.0,3.0
14,1,60,12,5,0,27,1,1.0,1.0,12,JUALAN KUE KERING,0.0,1.0,11,1.0,7.0,12.0
14,1,60,14,11,0,8,3,1.0,1.0,12,PENGUMPUL/PENJUAL GAHARU,0.0,0.0,11,1.0,3.0,12.0
14,1,60,12,6,0,1,1,1.0,1.0,04,KOLOM IKAN MILIK SENDIRI,0.0,0.0,11,1.0,1.0,4.0
14,1,60,12,5,0,37,2,1.0,1.0,18,JASA FOTO WEDDING,0.0,1.0,11,1.0,1.0,18.0
14,1,60,12,6,0,13,2,1.0,1.0,12,KEDAI HARIAN MILIK SENDIRI,0.0,0.0,11,1.0,1.0,12.0
14,1,60,15,5,0,39,1,1.0,1.0,03,USAHA KEBUN SAWIT MILIK SENDIRI,2.0,2.0,11,2.0,19.0,3.0
14,1,60,12,6,0,11,2,1.0,1.0,22,PRATEK PERAWAT MANDIRI,0.0,0.0,01,1.0,1.0,22.0
14,1,60,15,5,0,40,1,1.0,1.0,03,KABUN SAWIT MILIK SENDIRI,0.0,1.0,11,1.0,3.0,3.0
14,1,60,15,1,0,48,1,1.0,1.0,13,SUPIR TRAVEL ,0.0,0.0,11,1.0,5.0,13.0
14,1,60,15,1,0,50,1,1.0,1.0,13,SIPIR TRAVEL,0.0,0.0,11,1.0,5.0,13.0
14,1,60,15,2,0,10,2,1.0,1.0,08,USAHA PEMBUATAN KERUPUK,0.0,3.0,11,1.0,3.0,8.0
14,1,60,14,6,0,1,2,1.0,1.0,07,PERTAMBANGAN TRADISIONAL,0.0,0.0,11,1.0,2.0,7.0
14,1,60,14,11,0,9,1,1.0,1.0,03,KEBUN KARET MILIK ORANG,0.0,0.0,11,1.0,3.0,3.0
14,1,60,15,2,0,36,1,1.0,1.0,03,KEBUN SAWIT SENDIRI,0.0,1.0,11,1.0,3.0,3.0
14,1,60,15,2,0,32,1,1.0,1.0,03,MEMILIKI KEBUN KARET SENDIRI,0.0,1.0,11,1.0,3.0,3.0
14,1,60,15,2,0,43,2,1.0,1.0,03,MEMILIKI KEBUNSAWIT SENDIRI,0.0,1.0,11,1.0,3.0,3.0
14,1,60,15,3,0,7,2,1.0,1.0,12,JUALAN BAJU ONLINE,0.0,0.0,11,1.0,4.0,12.0
14,1,60,15,3,0,9,2,1.0,1.0,12,JUALAN PAKAIAN,0.0,0.0,01,2.0,8.0,12.0
14,1,60,15,3,0,10,2,1.0,1.0,12,USAHA KUE KACANG,0.0,1.0,11,1.0,1.0,12.0
14,1,60,15,3,0,27,2,1.0,1.0,12,TOKO SEMBAKO,0.0,0.0,11,1.0,1.0,12.0
14,1,60,15,5,0,56,2,1.0,1.0,24,USAHA SUMUR BOR MILIK SENDIRI,3.0,1.0,11,1.0,3.0,24.0
14,1,60,12,6,0,12,1,1.0,1.0,03,KEBUN SAWIT MILIK SENDIRI,2.0,0.0,11,1.0,1.0,3.0
14,1,60,15,5,0,63,1,1.0,1.0,03,USAHA KEBUN SAWIT MILIK SENDIRI,0.0,1.0,11,1.0,3.0,3.0
14,1,60,15,5,0,55,2,1.0,1.0,14,MEMILIKI KEDAI NASI AMPERA SENDIRI,2.0,2.0,11,1.0,3.0,14.0
14,1,60,15,5,0,60,1,1.0,1.0,03,MENYADAP KEBUN KARET SENDIRI,0.0,1.0,11,1.0,1.0,3.0
14,1,60,15,6,0,4,1,1.0,1.0,03,KEBUN SAWIT MILIK SENDIRI,0.0,1.0,11,1.0,3.0,3.0
14,1,60,15,6,0,6,1,1.0,1.0,03,KEBUN KARET MILIK SENDIRI,0.0,1.0,10,1.0,3.0,3.0
14,1,60,15,6,0,1,3,1.0,1.0,03,KEBUN SAWIT MILIK SENDIRI,2.0,0.0,11,1.0,3.0,3.0
14,1,60,15,6,0,2,3,1.0,2.0,03,KEBUN SAWIT MILIK SENDIRI,0.0,2.0,11,1.0,3.0,3.0
14,1,60,15,5,0,65,3,1.0,1.0,03,KEBUN SAWIT MILIK SENDIRI,0.0,1.0,10,1.0,3.0,3.0
14,1,60,14,12,0,3,2,1.0,1.0,25,KEBUN SAWIT SENDIRI,2.0,0.0,11,1.0,3.0,25.0
14,1,60,14,12,0,9,1,1.0,1.0,03,KEBUN KARET MILIK ORANG,0.0,0.0,11,1.0,3.0,3.0
14,1,60,14,12,0,8,2,1.0,1.0,14,TOKO GROSIR SENDIRI,0.0,0.0,11,1.0,15.0,14.0
14,1,60,14,12,0,17,2,1.0,1.0,12,TOKO PAKAIAN MILIK SENDIRI,0.0,0.0,11,2.0,7.0,12.0
14,1,60,14,7,0,4,2,1.0,1.0,13,BECAK MOTOR SENDIRI,0.0,0.0,11,1.0,3.0,13.0
14,1,60,14,11,0,3,2,1.0,1.0,12,DAGANG SAYUR KELILING,0.0,0.0,11,1.0,3.0,12.0
14,1,60,14,11,0,12,1,1.0,1.0,03,KEBUN KARET MILIK ORANG LAIN,0.0,0.0,11,1.0,1.0,3.0
14,1,60,15,3,0,26,1,1.0,1.0,03,KEBUN KARET,0.0,0.0,11,1.0,1.0,3.0
14,1,60,15,3,0,32,3,1.0,1.0,12,JUAL PAKAIAN,0.0,0.0,11,1.0,1.0,12.0
14,1,60,15,3,0,39,1,1.0,1.0,03,PETANI SAWIT,0.0,0.0,11,1.0,1.0,3.0
14,1,60,15,3,0,41,1,1.0,1.0,18,SERVICE ELEKTRONIK,0.0,0.0,11,1.0,2.0,18.0
14,1,60,15,3,0,37,1,1.0,1.0,19,SEWA TENDA PELAMINAN,6.0,0.0,02,4.0,1.0,19.0
14,1,60,15,5,0,32,2,1.0,1.0,24,JASA CUCI GOSOK RUMAH KERUMAH,0.0,0.0,11,1.0,1.0,24.0
14,1,60,15,5,0,46,1,1.0,1.0,12,MEMILIKI USAHA JUAL BELI PUPUK,2.0,2.0,11,2.0,15.0,12.0
14,1,60,15,3,0,38,1,1.0,1.0,03,KEBUN SAWIT,1.0,0.0,11,1.0,3.0,3.0
14,1,61,1,1,0,56,1,1.0,1.0,12,JUALAN ROTI KELILING,0.0,0.0,11,1.0,11.0,12.0
14,1,60,15,5,0,52,2,1.0,1.0,03,MEMILIKI KEBUN SAWIT SENDIRI,2.0,0.0,10,1.0,3.0,3.0
14,1,60,14,11,0,22,1,1.0,1.0,03,KEBUN KARET MILIK ORANG,0.0,0.0,11,1.0,2.0,3.0
14,1,60,14,12,0,25,1,1.0,1.0,08,PENGOLAHAN KAYU,1.0,0.0,11,1.0,3.0,8.0
14,1,60,14,12,0,27,1,1.0,1.0,12,KONTER PULSA MILIK SENDIRI,0.0,0.0,11,1.0,3.0,12.0
14,1,60,15,5,0,53,2,1.0,1.0,08,USAHA KERIPIK UBI MILIK SENDIRI,0.0,2.0,11,1.0,3.0,8.0
14,1,60,15,5,0,61,3,1.0,1.0,14,JUALAN MAKANAN DAN MINUMAN DI SD,0.0,1.0,11,1.0,3.0,14.0
14,1,60,15,6,0,8,1,1.0,1.0,03,KEBUN KARET MILIK SENDIRI,0.0,1.0,11,1.0,3.0,3.0
14,1,60,14,11,0,23,2,1.0,1.0,12,WARUNG TOSERBA MILIK SENDIRI,0.0,0.0,11,1.0,3.0,12.0
14,1,60,15,3,0,62,1,1.0,1.0,11,PERABOTAN,2.0,0.0,01,2.0,1.0,11.0
14,1,60,15,4,0,5,1,1.0,1.0,03,PETANI KARET MILIK ORANG (BAGI HASIL),0.0,0.0,11,1.0,1.0,3.0
14,1,60,15,4,0,8,3,1.0,1.0,03,PETANI KARET BAGI HASIL,0.0,0.0,11,1.0,1.0,3.0
14,1,60,15,3,0,36,1,1.0,1.0,24,TUKANG JAHIT PAKAIAN,1.0,0.0,11,1.0,1.0,24.0
14,1,60,15,6,0,3,2,1.0,1.0,03,MEMILIKI KEBUN KARET SENDIRI,1.0,0.0,10,1.0,3.0,3.0
14,1,60,15,6,0,5,1,1.0,1.0,03,KEBUN SAWIT MILIK SENDIRI,0.0,1.0,10,1.0,3.0,3.0
14,1,60,15,6,0,10,2,1.0,1.0,14,JUALAN LONTONG,0.0,1.0,11,1.0,3.0,14.0
14,1,60,14,12,0,24,1,1.0,1.0,14,DEPOT ISI ULANG,0.0,0.0,01,1.0,3.0,14.0
14,1,60,15,1,0,1,2,1.0,1.0,12,JULAN PAKAIAN MILIK SENDIRI,0.0,0.0,02,1.0,1.0,12.0
14,1,61,1,2,0,6,1,1.0,1.0,08,NYINSO KAYU,0.0,0.0,11,1.0,1.0,8.0
14,1,60,15,6,0,11,1,1.0,1.0,03,MEMILIKI KEBUN KARET SENDIRI,0.0,1.0,01,1.0,1.0,3.0
14,1,60,15,6,0,28,1,1.0,1.0,12,PEDAGANG SEMBAKO KEPASAR,0.0,2.0,11,1.0,3.0,12.0
14,1,60,15,6,0,34,1,1.0,1.0,03,KEBUN SAWIT MILIK SENDIRI,0.0,1.0,10,1.0,3.0,3.0
14,1,60,15,6,0,36,1,1.0,1.0,03,USAHA KEBUN KARET MILIK SENDIRI,0.0,1.0,11,1.0,3.0,3.0
14,1,60,15,6,0,35,1,1.0,1.0,03,MEMILIKI KEBUN KARET SENDIRI,0.0,1.0,11,1.0,3.0,3.0
14,1,60,15,6,0,39,2,1.0,1.0,24,USAHA MENJAHIT PAKAIAN WANITA,0.0,1.0,11,1.0,2.0,24.0
14,1,60,15,6,0,9,2,1.0,1.0,03,MENYADAP KEBUN MILIK SENDIRI,0.0,1.0,11,1.0,3.0,3.0
14,1,60,15,6,0,19,1,1.0,1.0,03,KEBUN SAWIT MILIK SENDIRI,0.0,1.0,11,1.0,3.0,3.0
14,1,60,15,6,0,43,1,1.0,1.0,03,MENYADAP KEBUN MILIK SENDIRI,0.0,1.0,11,1.0,3.0,3.0
14,1,60,15,6,0,54,1,1.0,1.0,12,JUALAN SEMBAKO DIPASAR,1.0,1.0,11,1.0,3.0,12.0
14,1,60,15,6,0,63,3,1.0,1.0,12,JUALAN SEMBAKO HARIAN,0.0,1.0,11,1.0,3.0,12.0
14,1,60,15,6,0,64,1,1.0,1.0,12,JUALAN SEMBAKO HARIAN,0.0,1.0,11,1.0,3.0,12.0
14,1,60,15,6,0,67,1,1.0,1.0,18,BENGKEL ELEKTRONIK MILIK SENDIRI,0.0,1.0,11,1.0,3.0,18.0
14,1,60,15,4,0,14,1,1.0,1.0,03,PETANI SAWIT MILIK SENDIRI,0.0,0.0,11,1.0,1.0,3.0
14,1,60,15,6,0,71,1,1.0,1.0,14,USAHA MARTABAK,0.0,1.0,11,1.0,3.0,14.0
14,1,60,15,6,0,70,1,1.0,1.0,03,MEMILIKI KEBUN KARET SENDIRI,0.0,1.0,11,1.0,1.0,3.0
14,1,61,1,4,0,25,1,1.0,1.0,03,SOPIR TRAVEL,0.0,0.0,11,1.0,1.0,3.0
14,1,60,15,6,0,31,1,1.0,1.0,03,KEBUN SAWIT MILIK SENDIRI,0.0,1.0,11,1.0,3.0,3.0
14,1,60,15,4,0,15,1,1.0,1.0,12,BENGKEL MOTOR MILIK SENDIRI,1.0,0.0,01,2.0,1.0,12.0
14,1,60,15,4,0,19,1,1.0,1.0,14,JUALAN AYAM KENTAKI MILIK SENDIRI,0.0,1.0,11,1.0,1.0,14.0
14,1,61,1,2,0,24,1,1.0,1.0,12,BENGKEL MOTOR,0.0,0.0,11,1.0,1.0,12.0
14,1,60,15,4,0,31,1,1.0,1.0,24,USAHA MENJAHIT GORDEN,2.0,1.0,01,2.0,1.0,24.0
14,1,60,15,4,0,28,1,1.0,1.0,03,PETANI KARET KEBUN ORANG (BAGI HASIL),0.0,0.0,11,1.0,1.0,3.0
14,1,60,15,4,0,30,2,1.0,1.0,12,JUAL SEMBAKO MILIK SENDIRI,0.0,1.0,01,1.0,1.0,12.0
14,1,60,15,4,0,42,1,1.0,1.0,14,JUALAN KENTAKY KELILING,0.0,0.0,11,1.0,1.0,14.0
14,1,60,15,6,0,47,1,1.0,1.0,03,KEBUN SAWIT MILIK SENDIRI,1.0,0.0,11,1.0,3.0,3.0
14,1,60,15,6,0,50,1,1.0,1.0,03,MENYADAP KEBUN SENDIRI,0.0,1.0,11,1.0,3.0,3.0
14,1,60,15,6,0,51,1,1.0,1.0,14,JUALAN MARTABAK KEPASAR PASAR,0.0,1.0,11,1.0,3.0,14.0
14,1,61,1,2,0,68,1,1.0,1.0,03,KEBUN SAWIT,2.0,0.0,11,2.0,1.0,3.0
14,1,61,1,3,0,1,1,1.0,1.0,12,MENJUAL BARANG HARIAN ,2.0,1.0,01,2.0,16.0,12.0
14,1,60,15,4,0,23,1,1.0,1.0,03,MOTONG KARET BAGI HASIL,0.0,0.0,11,1.0,1.0,3.0
14,1,60,15,4,0,35,2,1.0,1.0,14,JUAL MAKANAN MILIK SENDIRI,0.0,0.0,11,1.0,1.0,14.0
14,1,60,15,6,0,61,1,1.0,1.0,03,MEMILIKI KEBUN KARET SENDIRI,0.0,1.0,11,1.0,3.0,3.0
14,1,60,15,6,0,72,1,1.0,1.0,03,MEMILIKI KEBUN KARET SENDIRI,0.0,1.0,11,1.0,1.0,3.0
14,1,61,1,4,0,39,1,1.0,1.0,03,BENGKEL MOTOR,1.0,0.0,11,1.0,3.0,3.0
14,1,61,1,5,0,5,1,1.0,1.0,03,MOTONG KARET ,0.0,0.0,11,1.0,1.0,3.0
14,1,60,15,6,0,81,1,1.0,1.0,03,KEBUN SAWIT MILIK SENDIRI,1.0,1.0,11,1.0,3.0,3.0
14,1,60,15,6,0,75,2,1.0,1.0,14,JUALAN MIE GORENG SORE HARI,0.0,1.0,11,1.0,3.0,14.0
14,1,60,15,4,0,48,1,1.0,1.0,03,PETANI KARET BAGI HASIL,0.0,0.0,11,1.0,1.0,3.0
14,1,60,15,4,0,53,1,1.0,1.0,03,KEBUN KARET SENDIRI,1.0,0.0,11,1.0,1.0,3.0
14,1,60,15,4,0,55,1,1.0,1.0,03,MOTONG KARET KEBUN ORANG,0.0,0.0,11,1.0,1.0,3.0
14,1,60,15,6,0,79,2,1.0,1.0,24,CUCI GOSOK KE RUMAH RUMAH,0.0,1.0,11,1.0,3.0,24.0
